Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Days,Month,Year,Use IF Statement,Left(4 Char),Mid,Right,Change  Date Format,TRIm,Concat,Change Date Format1,SUM,SUMIF,SUMIFS,COUNT,Countif,Countifs
879,12/26/2023,CUST879,Male,23,Clothing,1,30,30,26,12,2023,0,Clot,lothi,hing,26/12/2023,Clothing,3030,26-12-2023,,,,,,
880,8/21/2023,CUST880,Male,22,Beauty,2,500,1000,21,8,2023,1,Beau,eauty,auty,21/08/2023,Beauty,5001000,21-08-2023,,,,,,
881,5/19/2023,CUST881,Male,22,Electronics,1,300,300,19,5,2023,0,Elec,lectr,nics,19/05/2023,Electronics,300300,19-05-2023,,,,,,
882,6/6/2023,CUST882,Female,64,Electronics,2,25,50,6,6,2023,0,Elec,lectr,nics,06/06/2023,Electronics,2550,06-06-2023,,,,,,
883,5/9/2023,CUST883,Male,40,Electronics,1,500,500,9,5,2023,0,Elec,lectr,nics,09/05/2023,Electronics,500500,09-05-2023,,,,,,
884,4/29/2023,CUST884,Female,26,Clothing,2,30,60,29,4,2023,0,Clot,lothi,hing,29/04/2023,Clothing,3060,29-04-2023,,,,,,
885,3/3/2023,CUST885,Female,52,Clothing,4,30,120,3,3,2023,0,Clot,lothi,hing,03/03/2023,Clothing,30120,03-03-2023,,,,,,
886,4/9/2023,CUST886,Male,37,Electronics,3,300,900,9,4,2023,0,Elec,lectr,nics,09/04/2023,Electronics,300900,09-04-2023,,,,,,
887,6/11/2023,CUST887,Male,59,Clothing,4,25,100,11,6,2023,0,Clot,lothi,hing,11/06/2023,Clothing,25100,11-06-2023,,,,,,
888,3/3/2023,CUST888,Female,52,Electronics,4,25,100,3,3,2023,0,Elec,lectr,nics,03/03/2023,Electronics,25100,03-03-2023,,,,,,
889,10/2/2023,CUST889,Female,35,Electronics,1,50,50,2,10,2023,0,Elec,lectr,nics,02/10/2023,Electronics,5050,02-10-2023,,,,,,
890,12/20/2023,CUST890,Male,34,Electronics,2,25,50,20,12,2023,0,Elec,lectr,nics,20/12/2023,Electronics,2550,20-12-2023,,,,,,
891,4/5/2023,CUST891,Male,41,Electronics,3,300,900,5,4,2023,0,Elec,lectr,nics,05/04/2023,Electronics,300900,05-04-2023,,,,,,
892,4/9/2023,CUST892,Male,20,Electronics,1,50,50,9,4,2023,0,Elec,lectr,nics,09/04/2023,Electronics,5050,09-04-2023,,,,,,
893,4/21/2023,CUST893,Male,49,Electronics,1,50,50,21,4,2023,0,Elec,lectr,nics,21/04/2023,Electronics,5050,21-04-2023,,,,,,
894,9/5/2023,CUST894,Male,52,Electronics,1,30,30,5,9,2023,0,Elec,lectr,nics,05/09/2023,Electronics,3030,05-09-2023,,,,,,
895,5/22/2023,CUST895,Female,55,Clothing,4,30,120,22,5,2023,0,Clot,lothi,hing,22/05/2023,Clothing,30120,22-05-2023,,,,,,
896,10/29/2023,CUST896,Female,30,Electronics,2,25,50,29,10,2023,0,Elec,lectr,nics,29/10/2023,Electronics,2550,29-10-2023,,,,,,
897,9/26/2023,CUST897,Female,64,Electronics,2,50,100,26,9,2023,0,Elec,lectr,nics,26/09/2023,Electronics,50100,26-09-2023,,,,,,
898,11/2/2023,CUST898,Female,42,Clothing,3,30,90,2,11,2023,0,Clot,lothi,hing,02/11/2023,Clothing,3090,02-11-2023,,,,,,
899,5/25/2023,CUST899,Male,26,Clothing,2,300,600,25,5,2023,0,Clot,lothi,hing,25/05/2023,Clothing,300600,25-05-2023,,,,,,
900,2/21/2023,CUST900,Male,21,Clothing,2,30,60,21,2,2023,0,Clot,lothi,hing,21/02/2023,Clothing,3060,21-02-2023,,,,,,
901,4/10/2023,CUST901,Male,31,Electronics,1,30,30,10,4,2023,0,Elec,lectr,nics,10/04/2023,Electronics,3030,10-04-2023,,,,,,
902,6/1/2023,CUST902,Female,54,Beauty,1,50,50,1,6,2023,1,Beau,eauty,auty,01/06/2023,Beauty,5050,01-06-2023,,,,,,
903,4/27/2023,CUST903,Female,51,Beauty,4,50,200,27,4,2023,1,Beau,eauty,auty,27/04/2023,Beauty,50200,27-04-2023,,,,,,
904,7/4/2023,CUST904,Male,28,Clothing,1,500,500,4,7,2023,0,Clot,lothi,hing,04/07/2023,Clothing,500500,04-07-2023,,,,,,
905,4/2/2023,CUST905,Male,58,Beauty,1,300,300,2,4,2023,1,Beau,eauty,auty,02/04/2023,Beauty,300300,02-04-2023,,,,,,
906,6/4/2023,CUST906,Female,20,Clothing,1,50,50,4,6,2023,0,Clot,lothi,hing,04/06/2023,Clothing,5050,04-06-2023,,,,,,
907,1/8/2023,CUST907,Female,45,Electronics,1,25,25,8,1,2023,0,Elec,lectr,nics,08/01/2023,Electronics,2525,08-01-2023,,,,,,
908,12/29/2023,CUST908,Male,46,Beauty,4,300,1200,29,12,2023,1,Beau,eauty,auty,29/12/2023,Beauty,3001200,29-12-2023,,,,,,
909,10/1/2023,CUST909,Male,26,Electronics,1,300,300,1,10,2023,0,Elec,lectr,nics,01/10/2023,Electronics,300300,01-10-2023,,,,,,
910,3/6/2023,CUST910,Female,20,Beauty,3,50,150,6,3,2023,1,Beau,eauty,auty,06/03/2023,Beauty,50150,06-03-2023,,,,,,
911,5/21/2023,CUST911,Male,42,Electronics,3,300,900,21,5,2023,0,Elec,lectr,nics,21/05/2023,Electronics,300900,21-05-2023,,,,,,
912,1/24/2023,CUST912,Male,51,Beauty,3,50,150,24,1,2023,1,Beau,eauty,auty,24/01/2023,Beauty,50150,24-01-2023,,,,,,
913,1/28/2023,CUST913,Male,29,Electronics,3,30,90,28,1,2023,0,Elec,lectr,nics,28/01/2023,Electronics,3090,28-01-2023,,,,,,
914,10/11/2023,CUST914,Female,59,Electronics,1,500,500,11,10,2023,0,Elec,lectr,nics,11/10/2023,Electronics,500500,11-10-2023,,,,,,
915,5/30/2023,CUST915,Female,26,Beauty,3,30,90,30,5,2023,1,Beau,eauty,auty,30/05/2023,Beauty,3090,30-05-2023,,,,,,
916,12/24/2023,CUST916,Female,32,Electronics,1,50,50,24,12,2023,0,Elec,lectr,nics,24/12/2023,Electronics,5050,24-12-2023,,,,,,
917,3/6/2023,CUST917,Female,57,Electronics,4,50,200,6,3,2023,0,Elec,lectr,nics,06/03/2023,Electronics,50200,06-03-2023,,,,,,
918,11/23/2023,CUST918,Female,42,Electronics,3,30,90,23,11,2023,0,Elec,lectr,nics,23/11/2023,Electronics,3090,23-11-2023,,,,,,
919,9/9/2023,CUST919,Female,22,Beauty,2,25,50,9,9,2023,1,Beau,eauty,auty,09/09/2023,Beauty,2550,09-09-2023,,,,,,
920,2/22/2023,CUST920,Female,28,Beauty,3,25,75,22,2,2023,1,Beau,eauty,auty,22/02/2023,Beauty,2575,22-02-2023,,,,,,
921,1/7/2023,CUST921,Male,51,Electronics,3,25,75,7,1,2023,0,Elec,lectr,nics,07/01/2023,Electronics,2575,07-01-2023,,,,,,
922,10/21/2023,CUST922,Male,41,Electronics,1,50,50,21,10,2023,0,Elec,lectr,nics,21/10/2023,Electronics,5050,21-10-2023,,,,,,
923,5/26/2023,CUST923,Male,32,Beauty,3,300,900,26,5,2023,1,Beau,eauty,auty,26/05/2023,Beauty,300900,26-05-2023,,,,,,
924,8/29/2023,CUST924,Male,55,Beauty,2,50,100,29,8,2023,1,Beau,eauty,auty,29/08/2023,Beauty,50100,29-08-2023,,,,,,
925,9/3/2023,CUST925,Male,25,Electronics,1,300,300,3,9,2023,0,Elec,lectr,nics,03/09/2023,Electronics,300300,03-09-2023,,,,,,
926,8/14/2023,CUST926,Male,22,Electronics,1,30,30,14,8,2023,0,Elec,lectr,nics,14/08/2023,Electronics,3030,14-08-2023,,,,,,
927,6/24/2023,CUST927,Male,43,Electronics,4,500,2000,24,6,2023,0,Elec,lectr,nics,24/06/2023,Electronics,5002000,24-06-2023,,,,,,
928,4/5/2023,CUST928,Female,35,Clothing,4,300,1200,5,4,2023,0,Clot,lothi,hing,05/04/2023,Clothing,3001200,05-04-2023,,,,,,
929,1/27/2023,CUST929,Female,23,Beauty,3,25,75,27,1,2023,1,Beau,eauty,auty,27/01/2023,Beauty,2575,27-01-2023,,,,,,
930,5/10/2023,CUST930,Male,54,Clothing,4,50,200,10,5,2023,0,Clot,lothi,hing,10/05/2023,Clothing,50200,10-05-2023,,,,,,
931,9/2/2023,CUST931,Male,30,Beauty,4,30,120,2,9,2023,1,Beau,eauty,auty,02/09/2023,Beauty,30120,02-09-2023,,,,,,
932,2/28/2023,CUST932,Female,45,Beauty,4,25,100,28,2,2023,1,Beau,eauty,auty,28/02/2023,Beauty,25100,28-02-2023,,,,,,
933,2/3/2023,CUST933,Male,22,Beauty,1,30,30,3,2,2023,1,Beau,eauty,auty,03/02/2023,Beauty,3030,03-02-2023,,,,,,
934,7/25/2023,CUST934,Male,30,Beauty,1,500,500,25,7,2023,1,Beau,eauty,auty,25/07/2023,Beauty,500500,25-07-2023,,,,,,
935,9/9/2023,CUST935,Female,34,Beauty,1,50,50,9,9,2023,1,Beau,eauty,auty,09/09/2023,Beauty,5050,09-09-2023,,,,,,
936,2/7/2023,CUST936,Male,57,Beauty,4,50,200,7,2,2023,1,Beau,eauty,auty,07/02/2023,Beauty,50200,07-02-2023,,,,,,
937,10/23/2023,CUST937,Female,62,Beauty,1,500,500,23,10,2023,1,Beau,eauty,auty,23/10/2023,Beauty,500500,23-10-2023,,,,,,
938,11/19/2023,CUST938,Male,49,Clothing,4,50,200,19,11,2023,0,Clot,lothi,hing,19/11/2023,Clothing,50200,19-11-2023,,,,,,
939,12/18/2023,CUST939,Female,46,Electronics,1,300,300,18,12,2023,0,Elec,lectr,nics,18/12/2023,Electronics,300300,18-12-2023,,,,,,
940,1/28/2023,CUST940,Female,20,Electronics,1,30,30,28,1,2023,0,Elec,lectr,nics,28/01/2023,Electronics,3030,28-01-2023,,,,,,
941,3/19/2023,CUST941,Female,57,Clothing,2,25,50,19,3,2023,0,Clot,lothi,hing,19/03/2023,Clothing,2550,19-03-2023,,,,,,
942,3/18/2023,CUST942,Male,51,Clothing,3,500,1500,18,3,2023,0,Clot,lothi,hing,18/03/2023,Clothing,5001500,18-03-2023,,,,,,
943,10/16/2023,CUST943,Female,57,Clothing,4,300,1200,16,10,2023,0,Clot,lothi,hing,16/10/2023,Clothing,3001200,16-10-2023,,,,,,
944,6/5/2023,CUST944,Male,44,Clothing,2,25,50,5,6,2023,0,Clot,lothi,hing,05/06/2023,Clothing,2550,05-06-2023,,,,,,
945,2/13/2023,CUST945,Male,30,Beauty,1,25,25,13,2,2023,1,Beau,eauty,auty,13/02/2023,Beauty,2525,13-02-2023,,,,,,
946,5/8/2023,CUST946,Male,62,Electronics,4,500,2000,8,5,2023,0,Elec,lectr,nics,08/05/2023,Electronics,5002000,08-05-2023,,,,,,
947,3/2/2023,CUST947,Male,50,Beauty,1,300,300,2,3,2023,1,Beau,eauty,auty,02/03/2023,Beauty,300300,02-03-2023,,,,,,
948,10/13/2023,CUST948,Female,23,Electronics,3,25,75,13,10,2023,0,Elec,lectr,nics,13/10/2023,Electronics,2575,13-10-2023,,,,,,
949,8/2/2023,CUST949,Female,41,Electronics,2,25,50,2,8,2023,0,Elec,lectr,nics,02/08/2023,Electronics,2550,02-08-2023,,,,,,
950,11/7/2023,CUST950,Male,36,Clothing,3,300,900,7,11,2023,0,Clot,lothi,hing,07/11/2023,Clothing,300900,07-11-2023,,,,,,
951,11/2/2023,CUST951,Male,33,Beauty,2,50,100,2,11,2023,1,Beau,eauty,auty,02/11/2023,Beauty,50100,02-11-2023,,,,,,
952,11/13/2023,CUST952,Female,57,Clothing,1,25,25,13,11,2023,0,Clot,lothi,hing,13/11/2023,Clothing,2525,13-11-2023,,,,,,
953,4/26/2023,CUST953,Male,45,Beauty,3,30,90,26,4,2023,1,Beau,eauty,auty,26/04/2023,Beauty,3090,26-04-2023,,,,,,
954,9/25/2023,CUST954,Female,50,Electronics,3,300,900,25,9,2023,0,Elec,lectr,nics,25/09/2023,Electronics,300900,25-09-2023,,,,,,
955,7/14/2023,CUST955,Male,58,Clothing,1,25,25,14,7,2023,0,Clot,lothi,hing,14/07/2023,Clothing,2525,14-07-2023,,,,,,
956,8/19/2023,CUST956,Male,30,Clothing,3,500,1500,19,8,2023,0,Clot,lothi,hing,19/08/2023,Clothing,5001500,19-08-2023,,,,,,
957,8/15/2023,CUST957,Female,60,Electronics,4,30,120,15,8,2023,0,Elec,lectr,nics,15/08/2023,Electronics,30120,15-08-2023,,,,,,
958,6/2/2023,CUST958,Male,62,Electronics,2,25,50,2,6,2023,0,Elec,lectr,nics,02/06/2023,Electronics,2550,02-06-2023,,,,,,
959,10/29/2023,CUST959,Female,42,Electronics,2,30,60,29,10,2023,0,Elec,lectr,nics,29/10/2023,Electronics,3060,29-10-2023,,,,,,
960,8/8/2023,CUST960,Male,59,Clothing,2,30,60,8,8,2023,0,Clot,lothi,hing,08/08/2023,Clothing,3060,08-08-2023,,,,,,
961,6/6/2023,CUST961,Male,53,Beauty,4,50,200,6,6,2023,1,Beau,eauty,auty,06/06/2023,Beauty,50200,06-06-2023,,,,,,
962,10/19/2023,CUST962,Male,44,Clothing,2,30,60,19,10,2023,0,Clot,lothi,hing,19/10/2023,Clothing,3060,19-10-2023,,,,,,
963,11/14/2023,CUST963,Female,55,Beauty,1,50,50,14,11,2023,1,Beau,eauty,auty,14/11/2023,Beauty,5050,14-11-2023,,,,,,
964,1/31/2023,CUST964,Male,24,Clothing,3,300,900,31,1,2023,0,Clot,lothi,hing,31/01/2023,Clothing,300900,31-01-2023,,,,,,
965,11/9/2023,CUST965,Male,22,Clothing,4,50,200,9,11,2023,0,Clot,lothi,hing,09/11/2023,Clothing,50200,09-11-2023,,,,,,
966,2/20/2023,CUST966,Male,60,Electronics,2,500,1000,20,2,2023,0,Elec,lectr,nics,20/02/2023,Electronics,5001000,20-02-2023,,,,,,
967,4/17/2023,CUST967,Male,62,Beauty,1,25,25,17,4,2023,1,Beau,eauty,auty,17/04/2023,Beauty,2525,17-04-2023,,,,,,
968,11/17/2023,CUST968,Female,48,Clothing,3,300,900,17,11,2023,0,Clot,lothi,hing,17/11/2023,Clothing,300900,17-11-2023,,,,,,
969,4/19/2023,CUST969,Female,40,Clothing,3,300,900,19,4,2023,0,Clot,lothi,hing,19/04/2023,Clothing,300900,19-04-2023,,,,,,
970,5/16/2023,CUST970,Male,59,Electronics,4,500,2000,16,5,2023,0,Elec,lectr,nics,16/05/2023,Electronics,5002000,16-05-2023,,,,,,
971,12/5/2023,CUST971,Female,27,Electronics,4,50,200,5,12,2023,0,Elec,lectr,nics,05/12/2023,Electronics,50200,05-12-2023,,,,,,
972,2/11/2023,CUST972,Male,49,Beauty,4,25,100,11,2,2023,1,Beau,eauty,auty,11/02/2023,Beauty,25100,11-02-2023,,,,,,
973,3/22/2023,CUST973,Male,60,Clothing,1,50,50,22,3,2023,0,Clot,lothi,hing,22/03/2023,Clothing,5050,22-03-2023,,,,,,
974,5/3/2023,CUST974,Male,47,Beauty,1,30,30,3,5,2023,1,Beau,eauty,auty,03/05/2023,Beauty,3030,03-05-2023,,,,,,
975,3/30/2023,CUST975,Female,56,Clothing,4,50,200,30,3,2023,0,Clot,lothi,hing,30/03/2023,Clothing,50200,30-03-2023,,,,,,
976,10/10/2023,CUST976,Female,48,Beauty,2,300,600,10,10,2023,1,Beau,eauty,auty,10/10/2023,Beauty,300600,10-10-2023,,,,,,
977,2/8/2023,CUST977,Female,35,Electronics,3,25,75,8,2,2023,0,Elec,lectr,nics,08/02/2023,Electronics,2575,08-02-2023,,,,,,
978,3/22/2023,CUST978,Female,53,Clothing,3,50,150,22,3,2023,0,Clot,lothi,hing,22/03/2023,Clothing,50150,22-03-2023,,,,,,
979,1/2/2023,CUST979,Female,19,Beauty,1,25,25,2,1,2023,1,Beau,eauty,auty,02/01/2023,Beauty,2525,02-01-2023,,,,,,
980,7/29/2023,CUST980,Female,31,Electronics,3,25,75,29,7,2023,0,Elec,lectr,nics,29/07/2023,Electronics,2575,29-07-2023,,,,,,
981,8/19/2023,CUST981,Female,30,Electronics,2,30,60,19,8,2023,0,Elec,lectr,nics,19/08/2023,Electronics,3060,19-08-2023,,,,,,
982,12/19/2023,CUST982,Female,46,Beauty,3,30,90,19,12,2023,1,Beau,eauty,auty,19/12/2023,Beauty,3090,19-12-2023,,,,,,
983,11/1/2023,CUST983,Female,29,Clothing,1,300,300,1,11,2023,0,Clot,lothi,hing,01/11/2023,Clothing,300300,01-11-2023,,,,,,
984,8/29/2023,CUST984,Male,56,Clothing,1,500,500,29,8,2023,0,Clot,lothi,hing,29/08/2023,Clothing,500500,29-08-2023,,,,,,
985,5/30/2023,CUST985,Female,19,Electronics,2,25,50,30,5,2023,0,Elec,lectr,nics,30/05/2023,Electronics,2550,30-05-2023,,,,,,
986,1/17/2023,CUST986,Female,49,Clothing,2,500,1000,17,1,2023,0,Clot,lothi,hing,17/01/2023,Clothing,5001000,17-01-2023,,,,,,
987,4/29/2023,CUST987,Female,30,Clothing,3,300,900,29,4,2023,0,Clot,lothi,hing,29/04/2023,Clothing,300900,29-04-2023,,,,,,
988,5/28/2023,CUST988,Female,63,Clothing,3,25,75,28,5,2023,0,Clot,lothi,hing,28/05/2023,Clothing,2575,28-05-2023,,,,,,
989,12/28/2023,CUST989,Female,44,Electronics,1,25,25,28,12,2023,0,Elec,lectr,nics,28/12/2023,Electronics,2525,28-12-2023,,,,,,
990,5/25/2023,CUST990,Female,58,Beauty,2,500,1000,25,5,2023,1,Beau,eauty,auty,25/05/2023,Beauty,5001000,25-05-2023,,,,,,
991,12/26/2023,CUST991,Female,34,Clothing,2,50,100,26,12,2023,0,Clot,lothi,hing,26/12/2023,Clothing,50100,26-12-2023,,,,,,
992,8/21/2023,CUST992,Female,57,Electronics,2,30,60,21,8,2023,0,Elec,lectr,nics,21/08/2023,Electronics,3060,21-08-2023,,,,,,
993,2/6/2023,CUST993,Female,48,Electronics,3,50,150,6,2,2023,0,Elec,lectr,nics,06/02/2023,Electronics,50150,06-02-2023,,,,,,
994,12/18/2023,CUST994,Female,51,Beauty,2,500,1000,18,12,2023,1,Beau,eauty,auty,18/12/2023,Beauty,5001000,18-12-2023,,,,,,
995,4/30/2023,CUST995,Female,41,Clothing,1,30,30,30,4,2023,0,Clot,lothi,hing,30/04/2023,Clothing,3030,30-04-2023,,,,,,
996,5/16/2023,CUST996,Male,62,Clothing,1,50,50,16,5,2023,0,Clot,lothi,hing,16/05/2023,Clothing,5050,16-05-2023,,,,,,
997,11/17/2023,CUST997,Male,52,Beauty,3,30,90,17,11,2023,1,Beau,eauty,auty,17/11/2023,Beauty,3090,17-11-2023,,,,,,
998,10/29/2023,CUST998,Female,23,Beauty,4,25,100,29,10,2023,1,Beau,eauty,auty,29/10/2023,Beauty,25100,29-10-2023,,,,,,
999,12/5/2023,CUST999,Female,36,Electronics,3,50,150,5,12,2023,0,Elec,lectr,nics,05/12/2023,Electronics,50150,05-12-2023,,,,,,
1000,4/12/2023,CUST1000,Male,47,Electronics,4,30,120,12,4,2023,0,Elec,lectr,nics,12/04/2023,Electronics,30120,12-04-2023,,,,,,
